gene_id	gene	log2FoldChange	padj	stat
ENSG00000105640	RPL18A	-0.0973	0.8368	None
ENSG00000234975	FTH1P2	-0.2812	0.7496	None
ENSG00000109475	RPL34	-0.1205	0.7452	None
ENSG00000168118	RAB4A	-0.1185	0.8054	None
ENSG00000175567	UCP2	0.6798	0.3114	None
ENSG00000197380	DACT3	-0.036	0.9821	None
ENSG00000122705	CLTA	-0.1467	0.5581	None
ENSG00000188092	GPR89B	0.8297	0.509	None
ENSG00000253161	LINC01605	-0.2254	0.6833	None
ENSG00000112655	PTK7	0.3749	0.4752	None
ENSG00000213085	CFAP45	-0.0387	0.9813	None
ENSG00000174903	RAB1B	-0.15310000000000001	0.3655	None
ENSG00000135297	MTO1	0.1306	0.7269	None
ENSG00000113494	PRLR	0.1233	0.9619	None
ENSG00000137601	NEK1	-0.0042	0.9977	None
ENSG00000184208	C22orf46	0.0795	0.8663	None
ENSG00000101150	TPD52L2	-0.126	0.6796	None
ENSG00000277476	AC005332.6	0.0057	0.9982	None
ENSG00000071051	NCK2	0.3101	0.0447	None
ENSG00000101955	SRPX	-0.3347	0.578	None
ENSG00000176953	NFATC2IP	0.0452	0.9425	None
ENSG00000183726	TMEM50A	-0.024	0.9566	None
ENSG00000141873	SLC39A3	0.0291	0.9662	None
ENSG00000167065	DUSP18	-0.2871	0.2459	None
ENSG00000113532	ST8SIA4	0.5901	0.7444	None
ENSG00000205937	RNPS1	0.2424	0.4528	None
ENSG00000184992	BRI3BP	0.7961	0.0012	None
ENSG00000021762	OSBPL5	-0.1469	0.6431	None
ENSG00000196199	MPHOSPH8	0.074	0.9118	None
ENSG00000279088	AC022400.7	0.4781	0.4512	None
ENSG00000258311	AC009779.3	-0.4284	0.7444	None
ENSG00000104164	BLOC1S6	0.0931	0.9166	None
ENSG00000143320	CRABP2	-0.4639	0.586	None
ENSG00000143951	WDPCP	0.0084	0.9925	None
ENSG00000204152	TIMM23B	0.0227	0.9705	None
ENSG00000139684	ESD	-0.0811	0.8151	None
ENSG00000270069	MIR222HG	0.4201	0.2516	None
ENSG00000139579	NABP2	-0.1299	0.621	None
ENSG00000187391	MAGI2	-0.3332	0.6327	None
ENSG00000148803	FUOM	-0.4448	0.359	None
ENSG00000184203	PPP1R2	0.125	0.722	None
ENSG00000117479	SLC19A2	0.1448	0.7518	None
ENSG00000188895	MSL1	-0.0443	0.8595	None
ENSG00000184363	PKP3	0.1675	0.8218	None
ENSG00000159322	ADPGK	-0.0563	0.9006	None
ENSG00000249592	AC139887.2	1.1703	0.0185	None
ENSG00000099785	MARCH2	-0.5572	0.255	None
ENSG00000129518	EAPP	0.0537	0.89	None
ENSG00000196793	ZNF239	-0.1855	0.7521	None
ENSG00000145982	FARS2	-0.0485	0.9525	None
ENSG00000140400	MAN2C1	0.0943	0.8566	None
ENSG00000279148	AC126474.1	-0.2673	0.8854	None
ENSG00000228672	PROB1	-0.1097	0.955	None
ENSG00000004838	ZMYND10	0.4696	0.7593	None
ENSG00000232815	DUX4L50	-0.3763	0.7085	None
ENSG00000138356	AOX1	-0.4972	0.4383	None
ENSG00000141753	IGFBP4	-0.3645	0.0949	None
ENSG00000151414	NEK7	0.4962	0.4782	None
ENSG00000065970	FOXJ2	-0.0408	0.9298	None
ENSG00000135185	TMEM243	0.0195	0.9792	None
ENSG00000185414	MRPL30	0.1474	0.6652	None
ENSG00000163291	PAQR3	0.1626	0.7798	None
ENSG00000168000	BSCL2	0.1192	0.8944	None
ENSG00000079337	RAPGEF3	-0.7481	0.0175	None
ENSG00000173950	XXYLT1	-0.1939	0.6486	None
ENSG00000204442	FAM155A	0.0439	0.9703	None
ENSG00000006788	MYH13	1.6629	0.093	None
ENSG00000163428	LRRC58	0.3959	0.649	None
ENSG00000153944	MSI2	-0.0948	0.8883	None
ENSG00000130304	SLC27A1	-0.1794	0.764	None
ENSG00000170222	ADPRM	-0.2754	0.688	None
ENSG00000178449	COX14	-0.2218	0.7067	None
ENSG00000218336	TENM3	0.3008	0.6247	None
ENSG00000134871	COL4A2	0.9367	0.5663	None
ENSG00000241468	ATP5MF	0.002	0.9965	None
ENSG00000144451	SPAG16	-0.0872	0.8794	None
ENSG00000234009	RPL5P34	-0.0468	0.9508	None
ENSG00000033867	SLC4A7	0.3655	0.6008	None
ENSG00000141933	TPGS1	-0.3276	0.2168	None
ENSG00000267481	AC011477.2	0.4125	0.8418	None
ENSG00000248905	FMN1	-0.0497	0.9732	None
ENSG00000023572	GLRX2	0.0521	0.9291	None
ENSG00000151500	THYN1	0.3485	0.2057	None
ENSG00000119685	TTLL5	-0.0252	0.9595	None
ENSG00000100908	EMC9	0.4348	0.1254	None
ENSG00000147364	FBXO25	-0.1494	0.7913	None
ENSG00000150459	SAP18	-0.1646	0.5663	None
ENSG00000213722	DDAH2	-0.0942	0.8188	None
ENSG00000105486	LIG1	1.0787	0.0011	None
ENSG00000148926	ADM	0.0201	0.9813	None
ENSG00000114125	RNF7	-0.1436	0.6576	None
ENSG00000273102	AP000569.1	0.1771	0.9438	None
ENSG00000119471	HSDL2	0.0814	0.9147	None
ENSG00000182606	TRAK1	-0.0334	0.9421	None
ENSG00000167565	SERTAD3	-0.2341	0.3091	None
ENSG00000154874	CCDC144B	-0.1862	0.9357	None
ENSG00000124596	OARD1	0.1504	0.6206	None
ENSG00000146733	PSPH	0.0773	0.945	None
ENSG00000184374	COLEC10	2.0888	0.1544	None
ENSG00000131848	ZSCAN5A	0.678	0.2694	None
ENSG00000148396	SEC16A	-0.01	0.9837	None
ENSG00000119280	C1orf198	0.2539	0.6351	None
ENSG00000101161	PRPF6	-0.1889	0.5244	None
ENSG00000264575	LINC00526	0.1594	0.917	None
ENSG00000144642	RBMS3	-0.3644	0.6479	None
ENSG00000163444	TMEM183A	0.093	0.8028	None
ENSG00000151117	TMEM86A	-0.5176	0.6939	None
ENSG00000137414	FAM8A1	-0.1688	0.8298	None
ENSG00000115461	IGFBP5	-0.875	0.5308	None
ENSG00000198754	OXCT2	0.4702	0.8353	None
ENSG00000196466	ZNF799	0.2216	0.8962	None
ENSG00000100319	ZMAT5	-0.2863	0.283	None
ENSG00000104866	PPP1R37	-0.1091	0.771	None
ENSG00000255224	AC109322.1	0.0451	0.9771	None
ENSG00000182979	MTA1	0.0961	0.6777	None
ENSG00000063322	MED29	-0.1371	0.6103	None
ENSG00000135720	DYNC1LI2	0.0132	0.9841	None
ENSG00000185338	SOCS1	-0.186	0.7351	None
ENSG00000114737	CISH	0.6203	0.4345	None
ENSG00000128050	PAICS	0.4508	0.0732	None
ENSG00000126773	PCNX4	0.2765	0.3461	None
ENSG00000115839	RAB3GAP1	-0.0708	0.915	None
ENSG00000280206	AC026401.3	0.9331	0.0156	None
ENSG00000160050	CCDC28B	-0.5564	0.0214	None
ENSG00000120738	EGR1	0.2242	0.5915	None
ENSG00000121749	TBC1D15	0.2122	0.7798	None
ENSG00000164687	FABP5	0.1275	0.8078	None
ENSG00000277782	AC068870.2	0.8903	0.4582	None
ENSG00000133142	TCEAL4	-0.1969	0.6906	None
ENSG00000151778	SERP2	-0.7241	0.0528	None
ENSG00000271936	AC012073.1	0.4601	0.5886	None
ENSG00000197324	LRP10	-0.4752	0.1228	None
ENSG00000214706	IFRD2	0.1185	0.824	None
ENSG00000170345	FOS	0.1326	0.8944	None
ENSG00000237758	BANF1P3	0.473	0.7558	None
ENSG00000164163	ABCE1	0.3974	0.4609	None
ENSG00000148120	C9orf3	0.0253	0.9837	None
ENSG00000139263	LRIG3	0.1447	0.8353	None
ENSG00000107959	PITRM1	-0.273	0.2566	None
ENSG00000165996	HACD1	-0.0599	0.9331	None
ENSG00000161265	U2AF1L4	0.2375	0.8418	None
ENSG00000281091	AL606763.1	-0.3391	0.8243	None
ENSG00000167461	RAB8A	-0.1179	0.7125	None
ENSG00000133103	COG6	0.069	0.9355	None
ENSG00000061936	SFSWAP	0.1577	0.6494	None
ENSG00000163110	PDLIM5	0.0829	0.927	None
ENSG00000144476	ACKR3	1.1657	0.5958	None
ENSG00000169554	ZEB2	0.0556	0.9556	None
ENSG00000168763	CNNM3	0.2865	0.4883	None
ENSG00000143674	MAP3K21	0.3661	0.7558	None
ENSG00000181885	CLDN7	-0.483	0.7728	None
ENSG00000231686	Z97180.1	0.5201	0.3047	None
ENSG00000073921	PICALM	0.0584	0.9335	None
ENSG00000187867	PALM3	0.8605	0.4226	None
ENSG00000164307	ERAP1	-0.4427	0.6578	None
ENSG00000156374	PCGF6	0.4966	0.1742	None
ENSG00000100644	HIF1A	0.1151	0.9017	None
ENSG00000172667	ZMAT3	0.4533	0.4597	None
ENSG00000008083	JARID2	-0.3189	0.2769	None
ENSG00000166436	TRIM66	0.1039	0.9228	None
ENSG00000174977	AC026271.1	0.3089	0.6354	None
ENSG00000174353	STAG3L3	-0.2761	0.6479	None
ENSG00000115896	PLCL1	1.7228	0.2309	None
ENSG00000149346	SLX4IP	0.2704	0.6715	None
ENSG00000171208	NETO2	0.168	0.6594	None
ENSG00000135451	TROAP	1.4935	1e-4	None
ENSG00000144868	TMEM108	-0.4394	0.8587	None
ENSG00000097096	SYDE2	0.3419	0.6001	None
ENSG00000115317	HTRA2	-0.1134	0.8172	None
ENSG00000071564	TCF3	0.3551	0.0242	None
ENSG00000265749	AC135178.3	0.1736	0.9446	None
ENSG00000204569	PPP1R10	0.1105	0.764	None
ENSG00000131944	FAAP24	0.7939	0.0191	None
ENSG00000244586	WNT5A-AS1	-0.6729	0.0693	None
ENSG00000257218	GATC	0.0651	0.8965	None
ENSG00000118412	CASP8AP2	0.5237	0.5786	None
ENSG00000167483	FAM129C	-0.7055	0.68	None
ENSG00000179271	GADD45GIP1	-0.0301	0.9513	None
ENSG00000094841	UPRT	-0.1121	0.8045	None
ENSG00000120500	ARR3	-0.3934	0.8927	None
ENSG00000145414	NAF1	0.2796	0.5994	None
ENSG00000258881	AC007040.2	1.2478	0.521	None
ENSG00000171421	MRPL36	-0.0909	0.8552	None
ENSG00000198814	GK	-0.0236	0.9836	None
ENSG00000198265	HELZ	0.2425	0.7422	None
ENSG00000179598	PLD6	-0.2544	0.7798	None
ENSG00000235245	AL360181.2	0.0241	0.9938	None
ENSG00000187653	TMSB4XP8	-0.3214	0.359	None
ENSG00000146281	PM20D2	-0.1157	0.912	None
ENSG00000010704	HFE	-0.0498	0.9323	None
ENSG00000171847	FAM90A1	-1.5123	0.2253	None
ENSG00000172366	MCRIP2	-0.4863	0.0832	None
ENSG00000171444	MCC	-0.0396	0.9627	None
ENSG00000184194	GPR173	0.2032	0.8341	None
ENSG00000057935	MTA3	-0.0087	0.9843	None
ENSG00000150627	WDR17	-0.3332	0.8774	None
ENSG00000124257	NEURL2	-0.3214	0.9125	None
ENSG00000139436	GIT2	-0.2909	0.1505	None
ENSG00000266283	AC091588.3	0.3512	0.9019	None
ENSG00000067221	STOML1	-0.6173	0.004	None
ENSG00000100028	SNRPD3	0.3135	0.2139	None
ENSG00000050344	NFE2L3	-0.3364	0.719	None
ENSG00000117593	DARS2	0.3512	0.1447	None
ENSG00000254986	DPP3	-0.3266	0.0238	None
ENSG00000023228	NDUFS1	0.0609	0.875	None
ENSG00000067992	PDK3	1.181	5e-4	None
ENSG00000105928	GSDME	-0.7086	0.1455	None
ENSG00000064393	HIPK2	-0.2517	0.5831	None
ENSG00000137216	TMEM63B	-0.121	0.7793	None
ENSG00000088727	KIF9	-0.3149	0.4747	None
ENSG00000105519	CAPS	0.104	0.9336	None
ENSG00000225556	C2CD4D	-0.876	0.6376	None
ENSG00000112242	E2F3	0.4111	0.0102	None
ENSG00000113300	CNOT6	0.5754	0.0615	None
ENSG00000153147	SMARCA5	0.3408	0.5385	None
ENSG00000198839	ZNF277	-0.1161	0.8513	None
ENSG00000143442	POGZ	0.2391	0.23	None
ENSG00000101246	ARFRP1	-0.0684	0.7888	None
ENSG00000100580	TMED8	-0.0261	0.9739	None
ENSG00000205659	LIN52	0.4966	0.235	None
ENSG00000084070	SMAP2	-0.6969	0.0441	None
ENSG00000099994	SUSD2	0.4589	0.3476	None
ENSG00000176826	FKBP9P1	0.1251	0.938	None
ENSG00000111581	NUP107	0.8239	0.0897	None
ENSG00000152154	TMEM178A	-0.3542	0.8973	None
ENSG00000117650	NEK2	1.8864	0.001	None
ENSG00000227077	AC107983.1	0.1861	0.9465	None
ENSG00000025423	HSD17B6	0.0953	0.9804	None
ENSG00000100359	SGSM3	0.2542	0.9096	None
ENSG00000175879	HOXD8	0.0606	0.9511	None
ENSG00000158164	TMSB15A	1.4771	0.0651	None
ENSG00000179978	AC140134.1	0.4278	0.8222	None
ENSG00000123933	MXD4	-0.5299	0.3449	None
ENSG00000240207	AC080013.1	-0.6528	0.578	None
ENSG00000223865	HLA-DPB1	0.8963	0.7053	None
ENSG00000269378	ITGB1P1	0.0532	0.9528	None
ENSG00000232388	SMIM26	0.0735	0.9138	None
ENSG00000136114	THSD1	0.3076	0.6077	None
ENSG00000218350	LYPLA1P3	-0.1759	0.945	None
ENSG00000182224	CYB5D1	0.6721	0.7008	None
ENSG00000100744	GSKIP	0.356	0.5835	None
ENSG00000243989	ACY1	-0.0447	0.9813	None
ENSG00000280120	AC073857.1	0.6541	0.5019	None
ENSG00000281501	SEPSECS-AS1	0.5953	0.7013	None
ENSG00000171914	TLN2	-0.3337	0.3616	None
ENSG00000120727	PAIP2	-0.0374	0.9182	None
ENSG00000174370	C11orf45	-0.3135	0.6077	None
ENSG00000151498	ACAD8	0.0892	0.8672	None
ENSG00000204839	MROH6	0.021	0.9836	None
ENSG00000157349	DDX19B	0.0179	0.9813	None
ENSG00000109016	DHRS7B	-0.0376	0.9512	None
ENSG00000055147	FAM114A2	0.0021	0.9978	None
ENSG00000204520	MICA	-0.1495	0.8952	None
ENSG00000175279	CENPS	0.4696	0.6207	None
ENSG00000174136	RGMB	-0.5581	3e-4	None
ENSG00000099282	TSPAN15	0.342	0.7281	None
ENSG00000175352	NRIP3	-0.5117	0.2382	None
ENSG00000149596	JPH2	-0.17	0.9293	None
ENSG00000143553	SNAPIN	-0.1942	0.4975	None
ENSG00000107938	EDRF1	0.2385	0.6129	None
ENSG00000206535	LNP1	0.6374	0.4413	None
ENSG00000225544	AC245452.2	0.3902	0.8507	None
ENSG00000169203	NPIPB12	0.4046	0.7336	None
ENSG00000140563	MCTP2	0.8518	0.4609	None
ENSG00000171475	WIPF2	-0.097	0.7224	None
ENSG00000071082	RPL31	-0.0812	0.8303	None
ENSG00000240036	AC104563.1	-0.1225	0.9295	None
ENSG00000187193	MT1X	-0.0846	0.9532	None
ENSG00000269113	TRABD2B	-0.234	0.941	None
ENSG00000151835	SACS	0.0976	0.9445	None
ENSG00000279307	AC012065.5	3.3295	0.0743	None
ENSG00000168806	LCMT2	0.251	0.509	None
ENSG00000157617	C2CD2	0.1018	0.8766	None
ENSG00000140577	CRTC3	0.1482	0.5835	None
ENSG00000060762	MPC1	-0.1287	0.7067	None
ENSG00000177738	AC025171.1	-0.1969	0.7368	None
ENSG00000185963	BICD2	-0.0428	0.8932	None
ENSG00000180855	ZNF443	0.1036	0.9486	None
ENSG00000065491	TBC1D22B	0.0077	0.9925	None
ENSG00000038002	AGA	-0.121	0.9293	None
ENSG00000133895	MEN1	0.0136	0.9784	None
ENSG00000104763	ASAH1	8e-4	0.9991	None
ENSG00000082701	GSK3B	0.0156	0.9795	None
ENSG00000000457	SCYL3	0.1812	0.7849	None
ENSG00000155975	VPS37A	-0.0959	0.78	None
ENSG00000205763	RP9P	-0.0632	0.9293	None
ENSG00000129347	KRI1	0.0728	0.9113	None
ENSG00000123485	HJURP	1.2819	9e-4	None
ENSG00000236423	LINC01134	-0.3438	0.8628	None
ENSG00000188868	ZNF563	0.146	0.8985	None
ENSG00000255624	AC073585.1	0.0862	0.9804	None
ENSG00000092964	DPYSL2	0.2779	0.3934	None
ENSG00000159346	ADIPOR1	0.0439	0.8871	None
ENSG00000146083	RNF44	0.2302	0.652	None
ENSG00000026950	BTN3A1	-0.134	0.8208	None
ENSG00000281181	FP236383.3	-0.1625	0.9011	None
ENSG00000175806	MSRA	-0.51	0.1896	None
ENSG00000165288	BRWD3	0.21560000000000001	0.8272	None
ENSG00000132792	CTNNBL1	-0.0021	0.9965	None
ENSG00000221944	TIGD1	0.7083	0.2998	None
ENSG00000106638	TBL2	-0.1312	0.6796	None
ENSG00000166199	ALKBH3	-0.1575	0.6509	None
ENSG00000260743	AC007823.1	0.3285	0.9074	None
ENSG00000166946	CCNDBP1	-0.0443	0.9438	None
ENSG00000187583	PLEKHN1	-1.2643	0	None
ENSG00000265666	RARA-AS1	0.3932	0.6682	None
ENSG00000144579	CTDSP1	0.1481	0.4627	None
ENSG00000244459	AC147067.1	-0.4835	0.6885	None
ENSG00000248587	GDNF-AS1	0.4242	0.8947	None
ENSG00000272430	AL356056.3	0.2582	0.9018	None
ENSG00000154639	CXADR	0.6403	0.7399	None
ENSG00000109084	TMEM97	1.0458	0.0211	None
ENSG00000142534	RPS11	-0.0466	0.9091	None
ENSG00000258667	HIF1A-AS2	-0.1564	0.9604	None
ENSG00000155363	MOV10	-0.1731	0.7125	None
ENSG00000101003	GINS1	0.9151	0.1181	None
ENSG00000233461	AL445524.1	0.2325	0.744	None
ENSG00000214940	NPIPA8	-0.2918	0.8965	None
ENSG00000269028	MTRNR2L12	-0.2059	0.8973	None
ENSG00000242114	MTFP1	5e-4	0.9999	None
ENSG00000079308	TNS1	-0.5602	0.2801	None
ENSG00000122687	MRM2	0.1644	0.6978	None
ENSG00000183475	ASB7	0.263	0.3842	None
ENSG00000230124	ACBD6	-0.0255	0.9572	None
ENSG00000176920	FUT2	-0.9059	0.5731	None
ENSG00000048828	FAM120A	-0.1873	0.1497	None
ENSG00000181751	C5orf30	0.3381	0.6028	None
ENSG00000213096	ZNF254	0.4963	0.4839	None
ENSG00000152234	ATP5F1A	-0.1054	0.729	None
ENSG00000119707	RBM25	0.2452	0.6379	None
ENSG00000112218	GPR63	0.7072	0.3846	None
ENSG00000135916	ITM2C	-0.2453	0.4333	None
ENSG00000228847	ATP5MC2P4	-0.193	0.9093	None
ENSG00000124766	SOX4	9e-4	0.9992	None
ENSG00000197620	CXorf40A	-0.2626	0.4797	None
ENSG00000167861	HID1	-0.3355	0.8613	None
ENSG00000226054	MEMO1P1	-0.0512	0.9837	None
ENSG00000090857	PDPR	-0.096	0.9291	None
ENSG00000047365	ARAP2	-0.5391	0.9176	None
ENSG00000231007	CDC20P1	1.7194	0.0312	None
ENSG00000185641	AC034236.1	-0.0434	0.9487	None
ENSG00000248187	AC078850.1	-1.1112	0.2749	None
ENSG00000089486	CDIP1	-0.3281	0.3439	None
ENSG00000145217	SLC26A1	-0.122	0.9029	None
ENSG00000139370	SLC15A4	-0.2311	0.4325	None
ENSG00000196505	GDAP2	0.0314	0.9629	None
ENSG00000186470	BTN3A2	0.0365	0.9551	None
ENSG00000122644	ARL4A	0.2132	0.4715	None
ENSG00000136527	TRA2B	0.2385	0.3273	None
ENSG00000136938	ANP32B	0.5858	0.0374	None
ENSG00000106477	CEP41	0.2227	0.5976	None
ENSG00000149968	MMP3	-0.9796	0.8484	None
ENSG00000196787	HIST1H2AG	0.9358	0.1644	None
ENSG00000006704	GTF2IRD1	0.229	0.4241	None
ENSG00000267279	AC090409.1	-0.3535	0.4105	None
ENSG00000164053	ATRIP	0.062	0.9445	None
ENSG00000130159	ECSIT	-0.0883	0.8519	None
ENSG00000005812	FBXL3	0.1862	0.793	None
ENSG00000111269	CREBL2	-0.2704	0.4328	None
ENSG00000213445	SIPA1	-0.2088	0.6458	None
ENSG00000124549	BTN2A3P	-0.4126	0.3842	None
ENSG00000172869	DMXL1	-0.0026	0.9982	None
ENSG00000140025	EFCAB11	0.2519	0.7726	None
ENSG00000110660	SLC35F2	0.3033	0.6385	None
ENSG00000091536	MYO15A	-0.5233	0.7287	None
ENSG00000204620	AC115618.1	0.5806	0.7697	None
ENSG00000157456	CCNB2	1.6069	1e-4	None
ENSG00000062650	WAPL	0.2977	0.5227	None
ENSG00000184840	TMED9	-0.0869	0.7396	None
ENSG00000183298	RPSAP19	0.2922	0.5856	None
ENSG00000267317	AC027307.2	-0.6061	0.5319	None
ENSG00000177076	ACER2	0.429	0.62	None
ENSG00000129657	SEC14L1	-0.2827	0.053900000000000003	None
ENSG00000107551	RASSF4	-0.3562	0.6372	None
ENSG00000224888	AC138028.2	1.1481	0.4241	None
ENSG00000248958	ZSWIM5P3	5.7046	0.006	up
ENSG00000235618	FAM21EP	0.4673	0.8386	None
ENSG00000159199	ATP5MC1	-0.1255	0.6983	None
ENSG00000138081	FBXO11	0.3707	0.2322	None
ENSG00000101096	NFATC2	0.2971	0.8574	None
ENSG00000107643	MAPK8	0.5036	0.026	None
ENSG00000266501	AC025198.1	-0.3207	0.8443	None
ENSG00000196420	S100A5	1.5077	0.1677	None
ENSG00000196911	KPNA5	0.3969	0.5887	None
ENSG00000105127	AKAP8	0.1111	0.7593	None
ENSG00000266338	NBPF15	0.0591	0.9555	None
ENSG00000183010	PYCR1	-0.151	0.7865	None
ENSG00000117069	ST6GALNAC5	0.6937	0.3578	None
ENSG00000221988	PPT2	0.0367	0.9581	None
ENSG00000134146	DPH6	0.0873	0.9201	None
ENSG00000269821	KCNQ1OT1	0.4139	0.595	None
ENSG00000260219	AC106782.2	0.1788	0.9218	None
ENSG00000223901	AP001469.1	0.7324	0.6018	None
ENSG00000171033	PKIA	0.0685	0.9577	None
ENSG00000135940	COX5B	-0.1239	0.7593	None
ENSG00000234500	AC008267.3	-0.5772	0.719	None
ENSG00000103154	NECAB2	-0.2033	0.9044	None
ENSG00000044446	PHKA2	-0.0161	0.9784	None
ENSG00000141570	CBX8	-0.0932	0.8802	None
ENSG00000267023	LRRC37A16P	-0.0662	0.932	None
ENSG00000113070	HBEGF	-0.0579	0.9581	None
ENSG00000087206	UIMC1	0.0225	0.9621	None
ENSG00000136213	CHST12	-0.2108	0.5367	None
ENSG00000154229	PRKCA	-0.1041	0.7882	None
ENSG00000275966	AC110285.6	1.1309	0.4331	None
ENSG00000187630	DHRS4L2	0.0567	0.9543	None
ENSG00000139974	SLC38A6	-0.1117	0.8356	None
ENSG00000128915	ICE2	0.1952	0.7939	None
ENSG00000234648	AL162151.2	-0.4627	0.8859	None
ENSG00000261064	LINC02256	-0.3553	0.8818	None
ENSG00000130558	OLFM1	0.1368	0.8893	None
ENSG00000253731	PCDHGA6	-0.0987	0.9018	None
ENSG00000147419	CCDC25	-0.0241	0.951	None
ENSG00000254535	PABPC4L	0.8903	0.5041	None
ENSG00000117586	TNFSF4	-0.0313	0.9815	None
ENSG00000165555	NOXRED1	0.6858	0.7173	None
ENSG00000170545	SMAGP	0.2258	0.3904	None
ENSG00000139641	ESYT1	-0.1423	0.6565	None
ENSG00000170364	SETMAR	0.4349	0.4176	None
ENSG00000103353	UBFD1	-0.2885	0.2724	None
ENSG00000103479	RBL2	0.0299	0.9652	None
ENSG00000116194	ANGPTL1	0.6465	0.7156	None
ENSG00000185973	TMLHE	-0.1405	0.8155	None
ENSG00000185104	FAF1	0.1043	0.7776	None
ENSG00000196083	IL1RAP	0.2332	0.6746	None
ENSG00000115919	KYNU	-2.5681	0.3151	None
ENSG00000125457	MIF4GD	-0.1375	0.8965	None
ENSG00000165312	OTUD1	-0.1304	0.885	None
ENSG00000111331	OAS3	-1.0549	0.1694	None
ENSG00000230207	RPL4P5	-0.3233	0.767	None
ENSG00000182890	GLUD2	0.4586	0.5086	None
ENSG00000037749	MFAP3	0.1222	0.8508	None
ENSG00000175104	TRAF6	0.0216	0.974	None
ENSG00000100504	PYGL	0.0108	0.9868	None
ENSG00000100483	VCPKMT	0.5974	0.1318	None
ENSG00000182809	CRIP2	-0.3981	0.2443	None
ENSG00000127337	YEATS4	0.5159	0.2351	None
ENSG00000004139	SARM1	0.1346	0.8303	None
ENSG00000106608	URGCP	-0.0992	0.8189	None
ENSG00000135045	C9orf40	0.3476	0.4528	None
ENSG00000142208	AKT1	0.0237	0.9454	None
ENSG00000145979	TBC1D7	0.1809	0.7698	None
ENSG00000114062	UBE3A	0.2879	0.4747	None
ENSG00000133961	NUMB	-0.4402	0.097	None
ENSG00000173013	CCDC96	-0.1732	0.8213	None
ENSG00000159228	CBR1	-0.354	0.0945	None
ENSG00000146872	TLK2	0.1996	0.3539	None
ENSG00000127948	POR	-0.201	0.555	None
ENSG00000227252	AC105760.2	-0.1186	0.9587	None
ENSG00000280852	AC025048.6	-0.0298	0.9777	None
ENSG00000149922	TBX6	-1.1095	0.5259	None
ENSG00000143476	DTL	1.231	0.0441	None
ENSG00000106367	AP1S1	-0.2657	0.4898	None
ENSG00000182636	NDN	1.3261	0.0063	None
ENSG00000224914	LINC00863	-0.2089	0.7019	None
ENSG00000198270	TMEM116	7e-4	0.9995	None
ENSG00000177963	RIC8A	-0.0916	0.8104	None
ENSG00000119787	ATL2	0.6396	0.153	None
ENSG00000176194	CIDEA	1.5853	0.5731	None
ENSG00000181896	ZNF101	0.0977	0.895	None
ENSG00000059588	TARBP1	-0.0084	0.9896	None
ENSG00000236287	ZBED5	0.2004	0.6985	None
ENSG00000211451	GNRHR2	0.067	0.9682	None
ENSG00000268912	AC012313.5	-0.0324	0.9782	None
ENSG00000198753	PLXNB3	0.03	0.9784	None
ENSG00000172123	SLFN12	0.1446	0.8965	None
ENSG00000259051	HNRNPUP1	0.755	0.697	None
ENSG00000152767	FARP1	0.3194	0.3489	None
ENSG00000144580	CNOT9	0.1973	0.5815	None
ENSG00000162407	PLPP3	-0.6989	0.5019	None
ENSG00000130958	SLC35D2	-0.1837	0.6482	None
ENSG00000119630	PGF	-0.3392	0.8202	None
ENSG00000089639	GMIP	-0.5158	0.2018	None
ENSG00000100403	ZC3H7B	-0.1985	0.3017	None
ENSG00000188677	PARVB	-0.2117	0.3737	None
ENSG00000170581	STAT2	-0.5875	0.2341	None
ENSG00000254458	AP001107.3	-0.0615	0.9795	None
ENSG00000111641	NOP2	0.3215	0.9006	None
ENSG00000174292	TNK1	0.3079	0.8163	None
ENSG00000163960	UBXN7	0.2648	0.5143	None
ENSG00000163607	GTPBP8	0.2305	0.5683	None
ENSG00000073417	PDE8A	-0.0121	0.9858	None
ENSG00000130764	LRRC47	-0.0718	0.8303	None
ENSG00000224546	EIF4BP3	-0.0483	0.9703	None
ENSG00000185652	NTF3	-0.1481	0.9659	None
ENSG00000115556	PLCD4	0.1947	0.7156	None
ENSG00000186205	MARC1	-0.2815	0.7455	None
ENSG00000156172	C8orf37	0.1644	0.8927	None
ENSG00000177453	NIM1K	0.8979	0.4733	None
ENSG00000126777	KTN1	0.0581	0.9632	None
ENSG00000155465	SLC7A7	0.0187	0.9927	None
ENSG00000152147	GEMIN6	0.3245	0.5734	None
ENSG00000173915	ATP5MD	-0.1803	0.4806	None
ENSG00000143158	MPC2	-0.4098	0.1201	None
ENSG00000183283	DAZAP2	-0.01	0.9841	None
ENSG00000181924	COA4	0.086	0.8633	None
ENSG00000165097	KDM1B	-0.2353	0.3366	None
ENSG00000100142	POLR2F	-0.0503	0.945	None
ENSG00000158863	FAM160B2	-0.364	0.1601	None
ENSG00000127564	PKMYT1	1.0838	0.0311	None
ENSG00000003393	ALS2	0.2219	0.562	None
ENSG00000140990	NDUFB10	-0.2925	0.1833	None
ENSG00000204267	TAP2	-0.4636	0.3574	None
ENSG00000008441	NFIX	0.0348	0.9434	None
ENSG00000112679	DUSP22	-0.0782	0.93	None
ENSG00000186314	PRELID2	-0.0376	0.9737	None
ENSG00000130023	ERMARD	-0.2224	0.4338	None
ENSG00000196268	ZNF493	0.4521	0.6583	None
ENSG00000234797	RPS3AP6	0.1754	0.7151	None
