gene_id	gene	log2FoldChange	padj	stat
ENSG00000120738	EGR1	-0.1431	0.6435	None
ENSG00000121749	TBC1D15	-0.3163	0.3412	None
ENSG00000164687	FABP5	-0.1954	0.5829	None
ENSG00000133142	TCEAL4	-0.1274	0.7748	None
ENSG00000151778	SERP2	0.1372	0.877	None
ENSG00000271936	AC012073.1	-0.528	0.5307	None
ENSG00000197324	LRP10	0.4077	0.0818	None
ENSG00000214706	IFRD2	-0.4299	0.031	None
ENSG00000170345	FOS	0.0994	0.9318	None
ENSG00000164163	ABCE1	-0.5332	0.0042	None
ENSG00000148120	C9orf3	-0.7578	0.0412	None
ENSG00000139263	LRIG3	-0.4166	0.3005	None
ENSG00000107959	PITRM1	-0.008	0.9843	None
ENSG00000165996	HACD1	0.0306	0.9652	None
ENSG00000167461	RAB8A	-0.2342	0.2861	None
ENSG00000133103	COG6	0.3117	0.3267	None
ENSG00000061936	SFSWAP	-0.1767	0.5688	None
ENSG00000163110	PDLIM5	0.3749	0.2084	None
ENSG00000169554	ZEB2	-0.2299	0.4517	None
ENSG00000168763	CNNM3	0.3739	0.294	None
ENSG00000181885	CLDN7	-0.2165	0.9334	None
ENSG00000231686	Z97180.1	-0.0819	0.9364	None
ENSG00000073921	PICALM	0.1663	0.5396	None
ENSG00000164307	ERAP1	0.452	0.699	None
ENSG00000156374	PCGF6	-0.5271	0.0545	None
ENSG00000100644	HIF1A	-0.3481	0.2752	None
ENSG00000172667	ZMAT3	0.7353	0	None
ENSG00000008083	JARID2	0.1701	0.6924	None
ENSG00000166436	TRIM66	0.6201	0.1943	None
ENSG00000174977	AC026271.1	-0.39	0.3857	None
ENSG00000174353	STAG3L3	-0.068	0.9426	None
ENSG00000115896	PLCL1	0.1114	0.962	None
ENSG00000149346	SLX4IP	-0.0782	0.9134	None
ENSG00000171208	NETO2	0.0552	0.9005	None
ENSG00000135451	TROAP	-0.6014	0.0633	None
ENSG00000097096	SYDE2	0.5024	0.387	None
ENSG00000115317	HTRA2	-0.2424	0.4547	None
ENSG00000071564	TCF3	-0.0381	0.9117	None
ENSG00000204569	PPP1R10	-0.0502	0.8948	None
ENSG00000131944	FAAP24	-0.2914	0.5077	None
ENSG00000244586	WNT5A-AS1	-0.3542	0.5204	None
ENSG00000257218	GATC	-0.1329	0.7076	None
ENSG00000118412	CASP8AP2	-0.7321	0.0066	None
ENSG00000179271	GADD45GIP1	-0.1613	0.5143	None
ENSG00000094841	UPRT	0.1112	0.8307	None
ENSG00000145414	NAF1	-0.4818	0.1295	None
ENSG00000171421	MRPL36	-0.0934	0.8187	None
ENSG00000198814	GK	0.0277	0.9744	None
ENSG00000198265	HELZ	0.0063	0.9884	None
ENSG00000179598	PLD6	-0.1824	0.8721	None
ENSG00000187653	TMSB4XP8	-0.2232	0.5132	None
ENSG00000146281	PM20D2	0.2429	0.7011	None
ENSG00000010704	HFE	0.2426	0.4622	None
ENSG00000172366	MCRIP2	-0.0129	0.9792	None
ENSG00000171444	MCC	0.5236	0.0217	None
ENSG00000184194	GPR173	0.5372	0.4301	None
ENSG00000057935	MTA3	0.1527	0.631	None
ENSG00000139436	GIT2	0.08	0.8397	None
ENSG00000067221	STOML1	-0.3774	0.0528	None
ENSG00000100028	SNRPD3	-0.2962	0.1294	None
ENSG00000050344	NFE2L3	0.8329	0.2665	None
ENSG00000117593	DARS2	-0.2252	0.3267	None
ENSG00000254986	DPP3	0.0087	0.9798	None
ENSG00000023228	NDUFS1	-0.022	0.9563	None
ENSG00000067992	PDK3	0.2344	0.7233	None
ENSG00000105928	GSDME	0.5027	0.2868	None
ENSG00000064393	HIPK2	0.3354	0.167	None
ENSG00000137216	TMEM63B	0.3896	0.0585	None
ENSG00000088727	KIF9	0.0129	0.9876	None
ENSG00000105519	CAPS	-0.2032	0.778	None
ENSG00000112242	E2F3	-0.0708	0.8398	None
ENSG00000113300	CNOT6	-0.0787	0.8424	None
ENSG00000153147	SMARCA5	-0.2463	0.3294	None
ENSG00000198839	ZNF277	0.3141	0.4063	None
ENSG00000143442	POGZ	0.1674	0.5083	None
ENSG00000101246	ARFRP1	-0.0772	0.8023	None
ENSG00000100580	TMED8	-0.0472	0.9262	None
ENSG00000205659	LIN52	-0.5068	0.1641	None
ENSG00000084070	SMAP2	0.0677	0.8587	None
ENSG00000099994	SUSD2	-0.0746	0.9148	None
ENSG00000176826	FKBP9P1	1.0149	0.1668	None
ENSG00000111581	NUP107	-0.6932	0.0019	None
ENSG00000117650	NEK2	-1.3003	0	None
ENSG00000175879	HOXD8	0.0442	0.9633	None
ENSG00000158164	TMSB15A	-0.1591	0.8993	None
ENSG00000123933	MXD4	0.8199	2e-4	None
ENSG00000269378	ITGB1P1	-0.0612	0.9009	None
ENSG00000232388	SMIM26	-0.1828	0.6291	None
ENSG00000136114	THSD1	0.3346	0.4914	None
ENSG00000100744	GSKIP	-0.4478	0.1644	None
ENSG00000171914	TLN2	0.2923	0.3126	None
ENSG00000120727	PAIP2	0.0621	0.8686	None
ENSG00000174370	C11orf45	0.2639	0.7115	None
ENSG00000151498	ACAD8	0.1284	0.7719	None
ENSG00000204839	MROH6	0.2883	0.7329	None
ENSG00000157349	DDX19B	-0.4322	0.1778	None
ENSG00000109016	DHRS7B	-0.1969	0.6196	None
ENSG00000055147	FAM114A2	-0.0663	0.8865	None
ENSG00000204520	MICA	0.4807	0.2806	None
ENSG00000175279	CENPS	-0.9814	0.1323	None
ENSG00000174136	RGMB	0.1027	0.6937	None
ENSG00000099282	TSPAN15	0.7728	0.2255	None
ENSG00000175352	NRIP3	-0.2424	0.6412	None
ENSG00000143553	SNAPIN	-0.173	0.5223	None
ENSG00000107938	EDRF1	-0.2782	0.3151	None
ENSG00000206535	LNP1	-0.3425	0.7316	None
ENSG00000140563	MCTP2	1.0045	0.2191	None
ENSG00000171475	WIPF2	0.1074	0.7072	None
ENSG00000071082	RPL31	-0.198	0.3137	None
ENSG00000240036	AC104563.1	-0.8792	0.1923	None
ENSG00000187193	MT1X	-0.6442	0.3806	None
ENSG00000151835	SACS	-0.1349	0.6964	None
ENSG00000168806	LCMT2	-0.3388	0.2409	None
ENSG00000157617	C2CD2	0.4118	0.1431	None
ENSG00000140577	CRTC3	0.1711	0.5206	None
ENSG00000060762	MPC1	-0.1114	0.7748	None
ENSG00000177738	AC025171.1	0.2828	0.5973	None
ENSG00000185963	BICD2	0.0139	0.9689	None
ENSG00000065491	TBC1D22B	0.3121	0.4043	None
ENSG00000038002	AGA	-0.0095	0.9918	None
ENSG00000133895	MEN1	0.0799	0.8157	None
ENSG00000104763	ASAH1	-0.1375	0.7391	None
ENSG00000082701	GSK3B	0.2511	0.2349	None
ENSG00000000457	SCYL3	0.2949	0.5598	None
ENSG00000155975	VPS37A	-0.0896	0.7852	None
ENSG00000205763	RP9P	-0.0517	0.9381	None
ENSG00000129347	KRI1	-0.2244	0.5362	None
ENSG00000123485	HJURP	-0.8323	0.001	None
ENSG00000188868	ZNF563	-0.2898	0.7615	None
ENSG00000092964	DPYSL2	0.233	0.2127	None
ENSG00000159346	ADIPOR1	-0.0838	0.7413	None
ENSG00000146083	RNF44	0.2852	0.4635	None
ENSG00000026950	BTN3A1	0.4274	0.2128	None
ENSG00000281181	FP236383.3	-0.0538	0.9688	None
ENSG00000175806	MSRA	-0.0748	0.8937	None
ENSG00000165288	BRWD3	0.3683	0.4061	None
ENSG00000132792	CTNNBL1	-0.1775	0.4622	None
ENSG00000221944	TIGD1	-0.7451	0.2191	None
ENSG00000106638	TBL2	-0.1496	0.5374	None
ENSG00000166199	ALKBH3	-0.1563	0.6532	None
ENSG00000166946	CCNDBP1	0.2666	0.3137	None
ENSG00000187583	PLEKHN1	0.1335	0.8653	None
ENSG00000144579	CTDSP1	-0.1362	0.5461	None
ENSG00000109084	TMEM97	0.7198	0.0425	None
ENSG00000142534	RPS11	-0.1851	0.3277	None
ENSG00000155363	MOV10	0.2984	0.2527	None
ENSG00000101003	GINS1	-0.9311	0.0046	None
ENSG00000233461	AL445524.1	-0.0294	0.9764	None
ENSG00000214940	NPIPA8	-0.5492	0.7046	None
ENSG00000079308	TNS1	0.3768	0.3598	None
ENSG00000122687	MRM2	-0.4125	0.0509	None
ENSG00000183475	ASB7	0.1829	0.6072	None
ENSG00000230124	ACBD6	0.0511	0.8931	None
ENSG00000048828	FAM120A	0.0169	0.957	None
ENSG00000181751	C5orf30	-0.096	0.8546	None
ENSG00000213096	ZNF254	0.1229	0.8497	None
ENSG00000152234	ATP5F1A	-0.0269	0.9286	None
ENSG00000119707	RBM25	-0.2483	0.2975	None
ENSG00000112218	GPR63	-0.7187	0.3468	None
ENSG00000135916	ITM2C	-0.2402	0.2984	None
ENSG00000124766	SOX4	0.6022	0.0591	None
ENSG00000197620	CXorf40A	-0.0152	0.9786	None
ENSG00000226054	MEMO1P1	-1.378	0.1958	None
ENSG00000090857	PDPR	0.1252	0.8424	None
ENSG00000185641	AC034236.1	-0.2907	0.379	None
ENSG00000089486	CDIP1	0.3952	0.074	None
ENSG00000145217	SLC26A1	0.2523	0.7052	None
ENSG00000139370	SLC15A4	0.1595	0.6163	None
ENSG00000196505	GDAP2	-0.2893	0.3908	None
ENSG00000186470	BTN3A2	0.3154	0.2781	None
ENSG00000122644	ARL4A	-0.1647	0.6072	None
ENSG00000136527	TRA2B	-0.1782	0.4676	None
ENSG00000136938	ANP32B	-0.3617	0.1185	None
ENSG00000106477	CEP41	-0.3822	0.1546	None
ENSG00000196787	HIST1H2AG	-0.3451	0.7384	None
ENSG00000006704	GTF2IRD1	0.0089	0.9836	None
ENSG00000267279	AC090409.1	0.0851	0.9046	None
ENSG00000164053	ATRIP	-0.5743	0.0369	None
ENSG00000130159	ECSIT	-0.0522	0.9103	None
ENSG00000005812	FBXL3	-0.2253	0.3686	None
ENSG00000111269	CREBL2	0.326	0.2374	None
ENSG00000213445	SIPA1	0.3596	0.2293	None
ENSG00000124549	BTN2A3P	0.4491	0.4193	None
ENSG00000172869	DMXL1	0.0405	0.9361	None
ENSG00000140025	EFCAB11	-0.8018	0.0845	None
ENSG00000110660	SLC35F2	0.494	0.2564	None
ENSG00000157456	CCNB2	-0.9244	1e-4	None
ENSG00000062650	WAPL	-0.2154	0.3448	None
ENSG00000184840	TMED9	-0.0364	0.9002	None
ENSG00000183298	RPSAP19	-0.1969	0.7748	None
ENSG00000267317	AC027307.2	0.6656	0.5118	None
ENSG00000129657	SEC14L1	0.0927	0.7346	None
ENSG00000107551	RASSF4	0.8507	0.0657	None
ENSG00000159199	ATP5MC1	-0.2363	0.2526	None
ENSG00000138081	FBXO11	0.1004	0.7725	None
ENSG00000101096	NFATC2	0.2297	0.8424	None
ENSG00000107643	MAPK8	-0.0192	0.97	None
ENSG00000196911	KPNA5	-0.0197	0.9793	None
ENSG00000105127	AKAP8	-0.1226	0.6924	None
ENSG00000266338	NBPF15	0.1744	0.7782	None
ENSG00000183010	PYCR1	0.4618	0.0596	None
ENSG00000117069	ST6GALNAC5	-0.187	0.8701	None
ENSG00000221988	PPT2	0.1027	0.8518	None
ENSG00000134146	DPH6	-0.3612	0.5143	None
ENSG00000269821	KCNQ1OT1	0.0499	0.9623	None
ENSG00000171033	PKIA	-0.1489	0.8377	None
ENSG00000135940	COX5B	-0.1464	0.5566	None
ENSG00000044446	PHKA2	0.349	0.2251	None
ENSG00000141570	CBX8	0.1675	0.7676	None
ENSG00000267023	LRRC37A16P	0.26	0.669	None
ENSG00000113070	HBEGF	0.276	0.6298	None
ENSG00000087206	UIMC1	-0.0627	0.8742	None
ENSG00000136213	CHST12	0.1939	0.5031	None
ENSG00000154229	PRKCA	0.1298	0.6537	None
ENSG00000187630	DHRS4L2	0.081	0.9125	None
ENSG00000139974	SLC38A6	0.076	0.9094	None
ENSG00000128915	ICE2	-0.3655	0.226	None
ENSG00000130558	OLFM1	-0.2114	0.8121	None
ENSG00000253731	PCDHGA6	0.4055	0.4369	None
ENSG00000147419	CCDC25	-0.0274	0.9407	None
ENSG00000117586	TNFSF4	0.30620000000000003	0.6491	None
ENSG00000170545	SMAGP	-0.1069	0.7481	None
ENSG00000139641	ESYT1	0.2074	0.4137	None
ENSG00000170364	SETMAR	-0.5926	0.124	None
ENSG00000103353	UBFD1	0.2494	0.2248	None
ENSG00000103479	RBL2	0.0313	0.9456	None
ENSG00000185973	TMLHE	0.1742	0.7394	None
ENSG00000185104	FAF1	-0.213	0.339	None
ENSG00000196083	IL1RAP	0.0271	0.966	None
ENSG00000125457	MIF4GD	0.3327	0.5324	None
ENSG00000165312	OTUD1	0.2638	0.7766	None
ENSG00000111331	OAS3	0.2954	0.8023	None
ENSG00000182890	GLUD2	-0.4678	0.5502	None
ENSG00000037749	MFAP3	-0.2936	0.3801	None
ENSG00000175104	TRAF6	0.2282	0.5244	None
ENSG00000100504	PYGL	0.2986	0.2654	None
ENSG00000100483	VCPKMT	-0.5031	0.2203	None
ENSG00000182809	CRIP2	-0.3091	0.2098	None
ENSG00000127337	YEATS4	-0.3726	0.3656	None
ENSG00000004139	SARM1	0.3472	0.3563	None
ENSG00000106608	URGCP	-0.1905	0.5143	None
ENSG00000135045	C9orf40	-0.4612	0.1048	None
ENSG00000142208	AKT1	-0.0749	0.7761	None
ENSG00000145979	TBC1D7	-0.3258	0.3993	None
ENSG00000114062	UBE3A	-0.1102	0.6823	None
ENSG00000133961	NUMB	0.4068	0.0276	None
ENSG00000173013	CCDC96	0.433	0.5684	None
ENSG00000159228	CBR1	-0.0228	0.9486	None
ENSG00000146872	TLK2	-0.0618	0.8522	None
ENSG00000127948	POR	0.2136	0.3347	None
ENSG00000280852	AC025048.6	-0.1418	0.8865	None
ENSG00000143476	DTL	-1.1102	4e-4	None
ENSG00000106367	AP1S1	-0.0964	0.7445	None
ENSG00000182636	NDN	-0.2968	0.5215	None
ENSG00000224914	LINC00863	0.0621	0.9284	None
ENSG00000198270	TMEM116	-0.5165	0.2701	None
ENSG00000177963	RIC8A	-0.1843	0.4138	None
ENSG00000119787	ATL2	-0.4013	0.0891	None
ENSG00000181896	ZNF101	-0.1956	0.7407	None
ENSG00000059588	TARBP1	0.3671	0.1534	None
ENSG00000236287	ZBED5	-0.0796	0.8378	None
ENSG00000268912	AC012313.5	-0.0259	0.9843	None
ENSG00000198753	PLXNB3	0.6034	0.1362	None
ENSG00000172123	SLFN12	0.3124	0.6324	None
ENSG00000152767	FARP1	0.1015	0.7545	None
ENSG00000144580	CNOT9	-0.3018	0.201	None
ENSG00000162407	PLPP3	-1.2879	0.1256	None
ENSG00000130958	SLC35D2	0.2284	0.592	None
ENSG00000089639	GMIP	0.6429	0.0034	None
ENSG00000100403	ZC3H7B	0.0852	0.7087	None
ENSG00000188677	PARVB	-0.0862	0.7621	None
ENSG00000170581	STAT2	0.5145	0.0713	None
ENSG00000163960	UBXN7	0.2095	0.4212	None
ENSG00000163607	GTPBP8	-0.3875	0.191	None
ENSG00000073417	PDE8A	0.153	0.7099	None
ENSG00000130764	LRRC47	-0.1539	0.4996	None
ENSG00000224546	EIF4BP3	0.0422	0.9724	None
ENSG00000185652	NTF3	0.1554	0.9417	None
ENSG00000115556	PLCD4	-0.0294	0.9653	None
ENSG00000186205	MARC1	0.3708	0.7068	None
ENSG00000156172	C8orf37	0.3561	0.6648	None
ENSG00000126777	KTN1	-0.1189	0.7498	None
ENSG00000155465	SLC7A7	0.8239	0.1582	None
ENSG00000152147	GEMIN6	-0.6853	0.0094	None
ENSG00000173915	ATP5MD	-0.0391	0.9124	None
ENSG00000143158	MPC2	0.0222	0.9656	None
ENSG00000183283	DAZAP2	-0.1425	0.5703	None
ENSG00000181924	COA4	-0.2658	0.2905	None
ENSG00000165097	KDM1B	0.0688	0.8353	None
ENSG00000100142	POLR2F	-0.2965	0.2549	None
ENSG00000158863	FAM160B2	0.1992	0.4755	None
ENSG00000127564	PKMYT1	-0.9841	0	None
ENSG00000003393	ALS2	0.1564	0.6146	None
ENSG00000140990	NDUFB10	-0.0443	0.9005	None
ENSG00000204267	TAP2	0.0663	0.9137	None
ENSG00000008441	NFIX	0.1027	0.7232	None
ENSG00000112679	DUSP22	0.3735	0.3297	None
ENSG00000186314	PRELID2	-0.5002	0.4241	None
ENSG00000130023	ERMARD	-0.065	0.8953	None
ENSG00000234797	RPS3AP6	-0.2076	0.5887	None
ENSG00000136807	CDK9	0.2446	0.2923	None
ENSG00000100206	DMC1	-0.968	0.2371	None
ENSG00000122592	HOXA7	0.079	0.9535	None
ENSG00000163319	MRPS18C	-0.4118	0.2053	None
ENSG00000148841	ITPRIP	0.1156	0.6944	None
ENSG00000123080	CDKN2C	-0.9056	4e-4	None
ENSG00000198952	SMG5	0.0458	0.884	None
ENSG00000224858	RPL29P11	1.0752	0.144	None
ENSG00000128590	DNAJB9	0.2118	0.6103	None
ENSG00000143622	RIT1	0.1886	0.5872	None
ENSG00000163681	SLMAP	0.0349	0.9333	None
ENSG00000223508	RPL23AP53	-0.3463	0.7036	None
ENSG00000260641	AC114811.2	0.3352	0.7391	None
ENSG00000006016	CRLF1	-1.9967	0.0175	None
ENSG00000114021	NIT2	-0.0918	0.8076	None
ENSG00000128731	HERC2	0.2231	0.3976	None
ENSG00000173210	ABLIM3	0.4464	0.097	None
ENSG00000197362	ZNF786	0.2773	0.5695	None
ENSG00000116521	SCAMP3	0.0995	0.6964	None
ENSG00000134363	FST	-1.0019	0.2784	None
ENSG00000165699	TSC1	0.3209	0.2264	None
ENSG00000076641	PAG1	0.0214	0.9705	None
ENSG00000070159	PTPN3	0.563	0.4272	None
ENSG00000132581	SDF2	-0.308	0.2006	None
ENSG00000211584	SLC48A1	0.4414	0.1646	None
ENSG00000119986	AVPI1	-0.1928	0.6323	None
ENSG00000119403	PHF19	-0.2117	0.4812	None
ENSG00000102096	PIM2	0.4533	0.2285	None
ENSG00000113712	CSNK1A1	0.0051	0.9866	None
ENSG00000269335	IKBKG	0.1763	0.5892	None
ENSG00000120885	CLU	-0.7287	0.0088	None
ENSG00000161277	THAP8	0.325	0.6283	None
ENSG00000196839	ADA	-0.0486	0.9417	None
ENSG00000140497	SCAMP2	0.1136	0.6466	None
ENSG00000170430	MGMT	-0.3525	0.209	None
ENSG00000235552	RPL6P27	-0.2731	0.2957	None
ENSG00000068400	GRIPAP1	0.2439	0.3848	None
ENSG00000164463	CREBRF	0.6291	0.3074	None
ENSG00000144802	NFKBIZ	0.2927	0.4212	None
ENSG00000137876	RSL24D1	-0.0069	0.9843	None
ENSG00000081181	ARG2	0.7363	0.3962	None
ENSG00000185697	MYBL1	-0.7206	0.0039	None
ENSG00000204315	FKBPL	-0.4179	0.3501	None
ENSG00000172315	TP53RK	-0.168	0.5178	None
ENSG00000163320	CGGBP1	0.0019	0.995	None
ENSG00000184076	UQCR10	-0.1197	0.658	None
ENSG00000071539	TRIP13	-0.7417	0.0039	None
ENSG00000101474	APMAP	-0.0953	0.7087	None
ENSG00000197302	ZNF720	0.2144	0.7174	None
ENSG00000219545	UMAD1	-0.2125	0.6454	None
ENSG00000091009	RBM27	-0.2776	0.379	None
ENSG00000011523	CEP68	0.0013	0.9975	None
ENSG00000137133	HINT2	0.1278	0.8214	None
ENSG00000171428	NAT1	0.0951	0.9133	None
ENSG00000095485	CWF19L1	-0.5655	0.0204	None
ENSG00000137343	ATAT1	-0.1113	0.8638	None
ENSG00000185015	CA13	0.1166	0.8359	None
ENSG00000168887	C2orf68	0.061	0.8971	None
ENSG00000079257	LXN	0.4366	0.175	None
ENSG00000173517	PEAK1	0.3691	0.0571	None
ENSG00000178988	MRFAP1L1	-0.2171	0.3755	None
ENSG00000166595	FAM96B	-0.1828	0.473	None
ENSG00000107821	KAZALD1	-0.2355	0.754	None
ENSG00000232472	EEF1B2P3	-0.3109	0.3108	None
ENSG00000154370	TRIM11	0.1948	0.4487	None
ENSG00000053501	USE1	0.0174	0.9744	None
ENSG00000269713	NBPF9	0.1071	0.9391	None
ENSG00000138246	DNAJC13	-0.0774	0.8374	None
ENSG00000101052	IFT52	-0.0166	0.971	None
ENSG00000091164	TXNL1	-0.1881	0.4598	None
ENSG00000198720	ANKRD13B	0.3847	0.3169	None
ENSG00000197548	ATG7	-0.0368	0.9176	None
ENSG00000128606	LRRC17	0.572	0.0352	None
ENSG00000218510	LINC00339	0.0874	0.8926	None
ENSG00000258297	AP001157.1	0.6314	0.3654	None
ENSG00000121486	TRMT1L	0.0594	0.8857	None
ENSG00000221914	PPP2R2A	-0.1199	0.6079	None
ENSG00000138614	INTS14	-0.1833	0.5143	None
ENSG00000172296	SPTLC3	0.1974	0.7368	None
ENSG00000127511	SIN3B	0.1793	0.451	None
ENSG00000112139	MDGA1	-0.1896	0.9369	None
ENSG00000259032	ENSAP2	0.1566	0.9046	None
ENSG00000134058	CDK7	-0.1933	0.485	None
ENSG00000101236	RNF24	0.3335	0.068	None
ENSG00000164509	IL31RA	0.8398	0.0189	None
ENSG00000100916	BRMS1L	0.0286	0.9689	None
ENSG00000136770	DNAJC1	-0.0923	0.8006	None
ENSG00000173598	NUDT4	0.2319	0.288	None
ENSG00000168495	POLR3D	-0.1127	0.7161	None
ENSG00000100285	NEFH	-0.0866	0.8762	None
ENSG00000141428	C18orf21	-0.3995	0.2786	None
ENSG00000171617	ENC1	0.0819	0.8604	None
ENSG00000101846	STS	-0.2605	0.6317	None
ENSG00000125652	ALKBH7	0.1434	0.6675	None
ENSG00000198618	PPIAP22	-0.1788	0.6892	None
ENSG00000168282	MGAT2	0.032	0.9668	None
ENSG00000112759	SLC29A1	-0.1798	0.7081	None
ENSG00000090238	YPEL3	0.1453	0.8417	None
ENSG00000183155	RABIF	0.1858	0.5998	None
ENSG00000133606	MKRN1	0.1588	0.4865	None
ENSG00000250479	CHCHD10	0.7425	0.0477	None
ENSG00000141556	TBCD	-0.0712	0.8681	None
ENSG00000162139	NEU3	0.054	0.9117	None
ENSG00000161847	RAVER1	0.0225	0.9594	None
ENSG00000168393	DTYMK	-0.6135	0.0051	None
ENSG00000142408	CACNG8	1.1015	0.137	None
ENSG00000162961	DPY30	-0.3137	0.2006	None
ENSG00000144746	ARL6IP5	0.0154	0.9643	None
ENSG00000134313	KIDINS220	-0.2118	0.4864	None
ENSG00000111962	UST	0.1277	0.6059	None
ENSG00000064961	HMG20B	0.1066	0.7149	None
ENSG00000126216	TUBGCP3	-0.3692	0.1952	None
ENSG00000113441	LNPEP	0.0584	0.8993	None
ENSG00000183655	KLHL25	-0.2607	0.5073	None
ENSG00000121644	DESI2	-0.0554	0.8557	None
ENSG00000161202	DVL3	0.1343	0.6297	None
ENSG00000115204	MPV17	-0.1603	0.6169	None
ENSG00000166821	PEX11A	0.0876	0.9176	None
ENSG00000181104	F2R	0.0097	0.9814	None
ENSG00000105085	MED26	-0.2287	0.6401	None
ENSG00000100442	FKBP3	0.0021	0.9949	None
ENSG00000114742	WDR48	-0.0361	0.9274	None
ENSG00000159788	RGS12	-0.1843	0.6441	None
ENSG00000132646	PCNA	-0.6545	0.0254	None
ENSG00000125637	PSD4	-0.3275	0.4168	None
ENSG00000113140	SPARC	-0.5558	0.4413	None
ENSG00000254470	AP5B1	0.0384	0.9287	None
ENSG00000104324	CPQ	0.0806	0.9212	None
ENSG00000010318	PHF7	-0.6345	0.2877	None
ENSG00000148154	UGCG	0.0954	0.8112	None
ENSG00000178401	DNAJC22	0.8665	0.2101	None
ENSG00000124214	STAU1	0.1035	0.6766	None
ENSG00000141699	RETREG3	0.3446	0.183	None
ENSG00000185753	CXorf38	0.0065	0.99	None
ENSG00000114026	OGG1	-0.3187	0.2388	None
ENSG00000105520	PLPPR2	0.3922	0.0313	None
ENSG00000079332	SAR1A	-0.0295	0.9232	None
ENSG00000164885	CDK5	-0.0155	0.9724	None
ENSG00000164741	DLC1	0.4934	0.0155	None
ENSG00000229419	RALGAPA1P1	-0.2361	0.8277	None
ENSG00000229117	RPL41	-0.1898	0.3563	None
ENSG00000138867	GUCD1	0.1509	0.5167	None
ENSG00000150093	ITGB1	-0.0252	0.9594	None
ENSG00000145241	CENPC	-0.132	0.8187	None
ENSG00000175084	DES	-0.9202	0.1718	None
ENSG00000141040	ZNF287	0.0892	0.8891	None
ENSG00000197062	ZSCAN26	0.1796	0.6804	None
ENSG00000114982	KANSL3	0.3084	0.1022	None
ENSG00000168610	STAT3	0.2268	0.2548	None
ENSG00000168439	STIP1	-0.1567	0.5435	None
ENSG00000133027	PEMT	-0.2917	0.3032	None
ENSG00000149591	TAGLN	-0.6775	0.4568	None
ENSG00000141552	ANAPC11	-0.3011	0.1323	None
ENSG00000150455	TIRAP	0.2209	0.7111	None
ENSG00000149273	RPS3	-0.1476	0.5211	None
ENSG00000110906	KCTD10	0.1626	0.4122	None
ENSG00000071205	ARHGAP10	0.1659	0.5143	None
ENSG00000167333	TRIM68	0.039	0.9361	None
ENSG00000248569	AC026410.3	-0.9162	0.1098	None
ENSG00000176597	B3GNT5	-0.285	0.2398	None
ENSG00000099331	MYO9B	0.0978	0.7371	None
ENSG00000138071	ACTR2	-0.0848	0.7943	None
ENSG00000104415	WISP1	-0.3523	0.8635	None
ENSG00000132357	CARD6	0.0748	0.9333	None
ENSG00000077514	POLD3	-0.7247	0.0181	None
ENSG00000158941	CCAR2	-0.0778	0.8039	None
ENSG00000104689	TNFRSF10A	0.4685	0.7325	None
ENSG00000100949	RABGGTA	0.121	0.718	None
ENSG00000178053	MLF1	-0.4715	0.5794	None
ENSG00000071553	ATP6AP1	0.2236	0.274	None
ENSG00000136628	EPRS	0.0707	0.8638	None
ENSG00000105472	CLEC11A	0.0238	0.952	None
ENSG00000114948	ADAM23	0.3983	0.2936	None
ENSG00000158023	WDR66	0.1732	0.8122	None
ENSG00000092201	SUPT16H	-0.3845	0.0396	None
ENSG00000204397	CARD16	0.115	0.8725	None
ENSG00000130816	DNMT1	-0.4416	0.1323	None
ENSG00000196547	MAN2A2	0.6197	0.0142	None
ENSG00000226742	HSBP1L1	0.0322	0.9658	None
ENSG00000143971	ETAA1	-0.1184	0.8349	None
ENSG00000197857	ZNF44	-0.1742	0.8187	None
ENSG00000137868	STRA6	-0.2462	0.8777	None
ENSG00000053254	FOXN3	0.3946	0.137	None
ENSG00000134253	TRIM45	-0.2073	0.7686	None
ENSG00000087074	PPP1R15A	-0.1931	0.4506	None
ENSG00000197818	SLC9A8	-0.0678	0.8756	None
ENSG00000124782	RREB1	0.1778	0.5143	None
ENSG00000115539	PDCL3	-0.2854	0.2665	None
ENSG00000188783	PRELP	0.2137	0.7781	None
ENSG00000253293	HOXA10	-0.1142	0.7964	None
ENSG00000105227	PRX	0.4444	0.4111	None
ENSG00000153879	CEBPG	0.2075	0.395	None
ENSG00000183605	SFXN4	-0.3268	0.2962	None
ENSG00000154096	THY1	-0.0054	0.9929	None
ENSG00000205220	PSMB10	0.5283	0.1092	None
ENSG00000188938	FAM120AOS	-0.2923	0.2586	None
ENSG00000240509	RPL34P18	-0.4038	0.6835	None
ENSG00000174446	SNAPC5	-0.2893	0.4335	None
ENSG00000174915	PTDSS2	0.1761	0.4567	None
ENSG00000147955	SIGMAR1	-0.1825	0.3591	None
ENSG00000154059	IMPACT	-0.158	0.7149	None
ENSG00000136997	MYC	0.0243	0.9444	None
ENSG00000122483	CCDC18	-0.9698	0.0221	None
ENSG00000100124	ANKRD54	-0.1644	0.5671	None
ENSG00000129484	PARP2	-0.4834	0.0597	None
ENSG00000176531	PHLDB3	0.753	0.056	None
ENSG00000112851	ERBIN	-0.1014	0.8221	None
ENSG00000145916	RMND5B	0.1284	0.7498	None
ENSG00000198951	NAGA	0.0512	0.8956	None
ENSG00000273619	AL121832.2	0.0474	0.9679	None
ENSG00000110075	PPP6R3	-0.1731	0.4651	None
