gene_id	gene	log2FoldChange	padj	stat
ENSG00000101452	DHX35	-0.5378	0.0646	None
ENSG00000162078	ZG16B	2.1631	0.7584	None
ENSG00000172935	MRGPRF	0.298	0.3125	None
ENSG00000100129	EIF3L	-0.047	0.8903	None
ENSG00000283959	AP002851.1	1.7282	0.0836	None
ENSG00000130177	CDC16	0.3206	0.2184	None
ENSG00000260778	AC009065.4	0.3481	0.8481	None
ENSG00000201772	SNORA5C	-0.8689	0.6689	None
ENSG00000111371	SLC38A1	-0.2729	0.4884	None
ENSG00000156313	RPGR	-0.7269	0.0175	None
ENSG00000143157	POGK	-0.512	0.0386	None
ENSG00000254854	AP003390.1	0.2516	0.9365	None
ENSG00000281468	AC006504.8	0.9733	0.2739	None
ENSG00000169689	CENPX	-0.4382	0.1104	None
ENSG00000247627	MTND4P12	0.4289	0.61240000000000006	None
ENSG00000135968	GCC2	0.816	0.1261	None
ENSG00000114904	NEK4	-0.5856	0.0177	None
ENSG00000165914	TTC7B	0.0743	0.8361	None
ENSG00000196531	NACA	0.1846	0.5674	None
ENSG00000014123	UFL1	-0.1529	0.7359	None
ENSG00000166272	WBP1L	0.4431	0.0321	None
ENSG00000223803	RPS20P14	-0.0103	0.9858	None
ENSG00000263050	AC090617.5	-0.4725	0.7262	None
ENSG00000186162	CIDECP	0.1413	0.7469	None
ENSG00000137462	TLR2	0.3844	0.5838	None
ENSG00000130255	RPL36	0.0454	0.9238	None
ENSG00000175482	POLD4	0.9291	0.0044	None
ENSG00000092531	SNAP23	0.7897	9e-4	None
ENSG00000109756	RAPGEF2	0.1466	0.8196	None
ENSG00000198890	PRMT6	-0.5021	0.0135	None
ENSG00000069431	ABCC9	0.2548	0.6635	None
ENSG00000121022	COPS5	0.0079	0.9851	None
ENSG00000120875	DUSP4	1.4493	0.5638	None
ENSG00000156042	CFAP70	1.2119	0.2863	None
ENSG00000232648	AC107214.1	-0.3663	0.7002	None
ENSG00000282936	AC004706.4	1.55	0.2618	None
ENSG00000167721	TSR1	-0.7121	0.0023	None
ENSG00000081760	AACS	0.7061	4e-4	None
ENSG00000204227	RING1	0.3173	0.2489	None
ENSG00000259529	AL136295.5	-0.8468	0.6889	None
ENSG00000172340	SUCLG2	0.0092	0.9843	None
ENSG00000101310	SEC23B	0.2552	0.2546	None
ENSG00000156858	PRR14	-0.5705	0.0127	None
ENSG00000130066	SAT1	1.6744	0	None
ENSG00000103978	TMEM87A	-0.432	0.0691	None
ENSG00000126803	HSPA2	-1.4217	0.0044	None
ENSG00000040199	PHLPP2	-0.6421	0.1076	None
ENSG00000114942	EEF1B2	0.1849	0.6284	None
ENSG00000105640	RPL18A	-0.0126	0.9777	None
ENSG00000234975	FTH1P2	1.1405	0.0165	None
ENSG00000109475	RPL34	0.2454	0.538	None
ENSG00000106809	OGN	-4.2697	0	down
ENSG00000168118	RAB4A	0.2774	0.2656	None
ENSG00000175567	UCP2	1.2706	0.3266	None
ENSG00000147255	IGSF1	-4.9908	0.0408	down
ENSG00000197380	DACT3	0.1161	0.8773	None
ENSG00000122705	CLTA	0.36	0.2049	None
ENSG00000188092	GPR89B	-0.3856	0.8297	None
ENSG00000253161	LINC01605	0.9621	0.003	None
ENSG00000112655	PTK7	-5.0534	0	down
ENSG00000213085	CFAP45	-1.1961	0.1734	None
ENSG00000174903	RAB1B	0.3926	0.0492	None
ENSG00000236532	LINC01695	1.9749	0.5528	None
ENSG00000135297	MTO1	-0.0942	0.7767	None
ENSG00000113494	PRLR	-0.0419	0.9765	None
ENSG00000137601	NEK1	-0.2064	0.656	None
ENSG00000184208	C22orf46	0.2478	0.471	None
ENSG00000101150	TPD52L2	0.197	0.3589	None
ENSG00000277476	AC005332.6	-0.7385	0.7258	None
ENSG00000071051	NCK2	-0.7609	0.0015	None
ENSG00000101955	SRPX	0.5018	0.0366	None
ENSG00000176953	NFATC2IP	-0.4992	0.0368	None
ENSG00000183726	TMEM50A	0.5635	0.0249	None
ENSG00000141873	SLC39A3	-0.2724	0.4266	None
ENSG00000167065	DUSP18	0.3554	0.2549	None
ENSG00000113532	ST8SIA4	1.5036	0.1311	None
ENSG00000205937	RNPS1	-0.6579	2e-4	None
ENSG00000184992	BRI3BP	-0.943	0	None
ENSG00000021762	OSBPL5	0.6187	0.0087	None
ENSG00000196199	MPHOSPH8	-0.1459	0.6838	None
ENSG00000255537	AP000708.1	3.1207	0.202	None
ENSG00000279088	AC022400.7	-0.161	0.8392	None
ENSG00000258311	AC009779.3	1.3115	0.0041	None
ENSG00000104164	BLOC1S6	0.0528	0.8806	None
ENSG00000143320	CRABP2	1.4352	0	None
ENSG00000276308	AC078880.4	-2.6435	0.2928	None
ENSG00000143951	WDPCP	-0.7241	0.0932	None
ENSG00000228623	ZNF883	1.0002	0.7184	None
ENSG00000204152	TIMM23B	0.2974	0.3566	None
ENSG00000139684	ESD	0.1468	0.6463	None
ENSG00000270069	MIR222HG	-0.3688	0.3631	None
ENSG00000139579	NABP2	-0.3957	0.2107	None
ENSG00000187391	MAGI2	0.2382	0.7609	None
ENSG00000148803	FUOM	0.7298	0.0915	None
ENSG00000184203	PPP1R2	-0.0663	0.8468	None
ENSG00000117479	SLC19A2	-0.4783	0.1774	None
ENSG00000251416	AC103879.1	1.2264	0.6518	None
ENSG00000188895	MSL1	-0.1727	0.4916	None
ENSG00000184363	PKP3	1.0161	0.022	None
ENSG00000159322	ADPGK	-0.008	0.9818	None
ENSG00000249592	AC139887.2	-0.8519	0.2315	None
ENSG00000099785	MARCH2	1.4896	0	None
ENSG00000091129	NRCAM	0.5043	0.3414	None
ENSG00000129518	EAPP	0.3003	0.3969	None
ENSG00000196793	ZNF239	-0.3277	0.4847	None
ENSG00000145982	FARS2	-0.0212	0.9628	None
ENSG00000140400	MAN2C1	-0.4133	0.1293	None
ENSG00000279148	AC126474.1	-0.645	0.6608	None
ENSG00000228672	PROB1	-1.2749	0.0278	None
ENSG00000004838	ZMYND10	-0.1479	0.9298	None
ENSG00000232815	DUX4L50	0.7036	0.279	None
ENSG00000138356	AOX1	0.41	0.4377	None
ENSG00000141753	IGFBP4	1.4377	0	None
ENSG00000151414	NEK7	-0.5416	0.0296	None
ENSG00000065970	FOXJ2	-0.4821	0.1121	None
ENSG00000135185	TMEM243	-0.0973	0.8497	None
ENSG00000185414	MRPL30	-0.1087	0.7651	None
ENSG00000163291	PAQR3	-0.4439	0.0892	None
ENSG00000168000	BSCL2	-0.0393	0.9724	None
ENSG00000079337	RAPGEF3	1.3684	0	None
ENSG00000251248	AC139720.2	2.0165	0.0822	None
ENSG00000173950	XXYLT1	-0.2216	0.4804	None
ENSG00000163428	LRRC58	-0.6402	0.0338	None
ENSG00000153944	MSI2	0.5632	0.0461	None
ENSG00000130304	SLC27A1	0.5586	0.2412	None
ENSG00000170222	ADPRM	0.2143	0.6415	None
ENSG00000178449	COX14	0.8237	0.0031	None
ENSG00000218336	TENM3	-0.3192	0.4409	None
ENSG00000134871	COL4A2	-1.156	3e-4	None
ENSG00000241468	ATP5MF	0.6905	0.0031	None
ENSG00000250519	AP002784.1	0.3285	0.9148	None
ENSG00000144451	SPAG16	0.3568	0.3649	None
ENSG00000234009	RPL5P34	-0.1059	0.865	None
ENSG00000033867	SLC4A7	-0.4642	0.2697	None
ENSG00000258016	HIGD1AP1	-0.1798	0.9587	None
ENSG00000141933	TPGS1	0.5412	0.1847	None
ENSG00000267481	AC011477.2	1.1069	0.6589	None
ENSG00000248905	FMN1	0.3497	0.6181	None
ENSG00000023572	GLRX2	-0.4585	0.0931	None
ENSG00000151500	THYN1	-0.3279	0.2659	None
ENSG00000119685	TTLL5	-0.1897	0.6903	None
ENSG00000100908	EMC9	-0.4345	0.2067	None
ENSG00000147364	FBXO25	0.0238	0.9644	None
ENSG00000150459	SAP18	0.2882	0.3972	None
ENSG00000213722	DDAH2	0.7307	0.0359	None
ENSG00000105486	LIG1	-1.6668	0	None
ENSG00000257285	AL132780.1	-0.9312	0.7304	None
ENSG00000148926	ADM	0.4996	0.2521	None
ENSG00000114125	RNF7	0.6061	0.0114	None
ENSG00000273102	AP000569.1	0.3443	0.7686	None
ENSG00000119471	HSDL2	0.0974	0.7517	None
ENSG00000182606	TRAK1	0.3386	0.1937	None
ENSG00000167565	SERTAD3	0.4922	0.0907	None
ENSG00000154874	CCDC144B	0.1338	0.9229	None
ENSG00000124596	OARD1	-0.1098	0.8009	None
ENSG00000146733	PSPH	0.2281	0.4579	None
ENSG00000131848	ZSCAN5A	-0.5997	0.2164	None
ENSG00000284830	AL049557.1	0.2524	0.9358	None
ENSG00000148396	SEC16A	0.0696	0.8836	None
ENSG00000119280	C1orf198	0.1297	0.7389	None
ENSG00000101161	PRPF6	-0.186	0.4566	None
ENSG00000264575	LINC00526	-0.8337	0.5138	None
ENSG00000144642	RBMS3	0.4766	0.3444	None
ENSG00000163444	TMEM183A	-0.1594	0.6011	None
ENSG00000151117	TMEM86A	0.8889	0.6342	None
ENSG00000197915	HRNR	0.821	0.7392	None
ENSG00000137414	FAM8A1	1.1006	0	None
ENSG00000115461	IGFBP5	0.79	0.057	None
ENSG00000198754	OXCT2	0.4587	0.7725	None
ENSG00000196466	ZNF799	-0.3272	0.7021	None
ENSG00000100319	ZMAT5	0.1689	0.7018	None
ENSG00000267801	AC087289.5	1.1498	0.6232	None
ENSG00000104866	PPP1R37	-0.0875	0.7853	None
ENSG00000255224	AC109322.1	0.7548	0.3838	None
ENSG00000182979	MTA1	-0.1252	0.6485	None
ENSG00000063322	MED29	0.0071	0.984	None
ENSG00000135720	DYNC1LI2	0.4829	0.0799	None
ENSG00000185338	SOCS1	1.4048	0.052	None
ENSG00000114737	CISH	-0.6698	0.1758	None
ENSG00000222808	RNU4-47P	0.0686	0.9824	None
ENSG00000128050	PAICS	-0.5546	0.0028	None
ENSG00000126773	PCNX4	-0.351	0.1599	None
ENSG00000260589	STAM-AS1	-1.832	0.4155	None
ENSG00000115839	RAB3GAP1	0.226	0.4579	None
ENSG00000280206	AC026401.3	-1.4486	0	None
ENSG00000160050	CCDC28B	0.7276	0.0914	None
ENSG00000120738	EGR1	-0.1067	0.829	None
ENSG00000121749	TBC1D15	-0.4085	0.1459	None
ENSG00000164687	FABP5	-0.0868	0.865	None
ENSG00000261045	LINC02129	0.8592	0.7217	None
ENSG00000277782	AC068870.2	0.4821	0.7292	None
ENSG00000133142	TCEAL4	0.7308	0.0065	None
ENSG00000151778	SERP2	0.4534	0.3303	None
ENSG00000271936	AC012073.1	-0.2799	0.7743	None
ENSG00000197324	LRP10	1.3306	0	None
ENSG00000214706	IFRD2	-0.8002	1e-4	None
ENSG00000170345	FOS	-0.7012	0.2223	None
ENSG00000160097	FNDC5	0.4842	0.8173	None
ENSG00000237758	BANF1P3	-1.6507	0.0979	None
ENSG00000164163	ABCE1	-0.4868	0.0179	None
ENSG00000148120	C9orf3	0.3937	0.3727	None
ENSG00000139263	LRIG3	-0.1149	0.7851	None
ENSG00000107959	PITRM1	0.1186	0.6724	None
ENSG00000165996	HACD1	0.7888	0.1235	None
ENSG00000161265	U2AF1L4	0.4159	0.6912	None
ENSG00000281091	AL606763.1	0.0378	0.9847	None
ENSG00000167461	RAB8A	-0.3405	0.1619	None
ENSG00000133103	COG6	0.8778	5e-4	None
ENSG00000254634	SMG1P6	-0.9958	0.7337	None
ENSG00000061936	SFSWAP	-0.6816	0.0025	None
ENSG00000163110	PDLIM5	0.9976	0	None
ENSG00000144476	ACKR3	-3.2106	7e-4	down
ENSG00000169554	ZEB2	0.1122	0.8166	None
ENSG00000168763	CNNM3	-0.7058	0.1962	None
ENSG00000143674	MAP3K21	-0.7794	0.6076	None
ENSG00000181885	CLDN7	0.9755	0.3379	None
ENSG00000231686	Z97180.1	0.302	0.7232	None
ENSG00000073921	PICALM	0.2646	0.266	None
ENSG00000164307	ERAP1	0.4178	0.383	None
ENSG00000275401	AL391095.3	-1.357	0.664	None
ENSG00000156374	PCGF6	-1.0253	0	None
ENSG00000100644	HIF1A	0.2066	0.5178	None
ENSG00000272196	HIST2H2AA4	5.3806	0.0101	up
ENSG00000172667	ZMAT3	0.7479	0.0102	None
ENSG00000235821	IFITM4P	1.2117	0.6517	None
ENSG00000008083	JARID2	0.0734	0.8975	None
ENSG00000166436	TRIM66	0.7526	0.3038	None
ENSG00000174977	AC026271.1	0.2684	0.648	None
ENSG00000174353	STAG3L3	-0.6281	0.33	None
ENSG00000115896	PLCL1	0.9472	0.6665	None
ENSG00000149346	SLX4IP	-0.2947	0.6607	None
ENSG00000278107	AC027575.2	0.7864	0.679	None
ENSG00000171208	NETO2	1.1098	0	None
ENSG00000135451	TROAP	-2.2999	0	down
ENSG00000144868	TMEM108	2.1453	0.2797	None
ENSG00000097096	SYDE2	-0.5585	0.3944	None
ENSG00000115317	HTRA2	-0.1545	0.677	None
ENSG00000071564	TCF3	-0.5031	0.0172	None
ENSG00000265749	AC135178.3	-0.7225	0.6964	None
ENSG00000204569	PPP1R10	-0.1804	0.5721	None
ENSG00000131944	FAAP24	-1.362	3e-4	None
ENSG00000244586	WNT5A-AS1	-0.2076	0.8096	None
ENSG00000257218	GATC	-0.1521	0.6274	None
ENSG00000118412	CASP8AP2	-1.0888	0.0102	None
ENSG00000167483	FAM129C	2.1766	0.221	None
ENSG00000179271	GADD45GIP1	-0.0742	0.8865	None
ENSG00000094841	UPRT	-0.5789	0.0702	None
ENSG00000120500	ARR3	-1.1321	0.6862	None
ENSG00000145414	NAF1	-0.7833	0.001	None
ENSG00000258881	AC007040.2	-0.4699	0.8385	None
ENSG00000171421	MRPL36	0.4539	0.0379	None
ENSG00000198814	GK	-0.1225	0.7936	None
ENSG00000198265	HELZ	-0.3354	0.4623	None
ENSG00000179598	PLD6	-0.3506	0.4371	None
ENSG00000235245	AL360181.2	-0.9798	0.5155	None
ENSG00000187653	TMSB4XP8	0.3744	0.2343	None
ENSG00000146281	PM20D2	-1.948	0	None
ENSG00000010704	HFE	0.3707	0.1809	None
ENSG00000172366	MCRIP2	0.6763	0.017	None
ENSG00000171444	MCC	0.3484	0.4264	None
ENSG00000184194	GPR173	0.4204	0.4712	None
ENSG00000057935	MTA3	0.2899	0.2685	None
ENSG00000150627	WDR17	-0.7591	0.3077	None
ENSG00000139436	GIT2	0.07	0.9051	None
ENSG00000239470	AC011979.1	-0.0598	0.9806	None
ENSG00000067221	STOML1	0.0273	0.9365	None
ENSG00000100028	SNRPD3	-0.2346	0.3969	None
ENSG00000050344	NFE2L3	2.1057	0	up
ENSG00000171004	HS6ST2	-4.6688	0.0191	down
ENSG00000117593	DARS2	-1.0211	0	None
ENSG00000254986	DPP3	0.3818	0.1196	None
ENSG00000023228	NDUFS1	0.0833	0.7713	None
ENSG00000067992	PDK3	-1.0117	0.2433	None
ENSG00000105928	GSDME	0.7669	0.6249	None
ENSG00000064393	HIPK2	0.1234	0.8094	None
ENSG00000137216	TMEM63B	0.7906	1e-4	None
ENSG00000088727	KIF9	0.2059	0.7137	None
ENSG00000105519	CAPS	0.9381	0.0861	None
ENSG00000112242	E2F3	-0.7185	0.0037	None
ENSG00000113300	CNOT6	-0.3823	0.2706	None
ENSG00000153147	SMARCA5	-0.2796	0.2525	None
ENSG00000120341	SEC16B	1.911	0.4572	None
ENSG00000198839	ZNF277	0.5088	0.1529	None
ENSG00000143442	POGZ	-0.3935	0.222	None
ENSG00000101246	ARFRP1	0.0194	0.9622	None
ENSG00000100580	TMED8	-0.4044	0.1911	None
ENSG00000205659	LIN52	-0.8779	0.0036	None
ENSG00000084070	SMAP2	0.1314	0.6734	None
ENSG00000099994	SUSD2	1.1369	0.0145	None
ENSG00000176826	FKBP9P1	1.6369	0.0383	None
ENSG00000111581	NUP107	-1.1435	0	None
ENSG00000152154	TMEM178A	2.8121	0.187	None
ENSG00000117650	NEK2	-2.5593	0	down
ENSG00000227077	AC107983.1	1.3807	0.5102	None
ENSG00000025423	HSD17B6	-0.7962	0.5793	None
ENSG00000100359	SGSM3	1.3592	0.3421	None
ENSG00000175879	HOXD8	0.0073	0.9888	None
ENSG00000158164	TMSB15A	-1.6779	0.5406	None
ENSG00000179978	AC140134.1	0.1258	0.9605	None
ENSG00000123933	MXD4	1.7089	0	None
ENSG00000240207	AC080013.1	1.1141	0.5235	None
ENSG00000223865	HLA-DPB1	-0.0391	0.9869	None
ENSG00000269378	ITGB1P1	0.858	0	None
ENSG00000271192	AC006058.2	-1.8744	0.1777	None
ENSG00000232388	SMIM26	0.6421	0.0469	None
ENSG00000136114	THSD1	0.5733	0.1423	None
ENSG00000218350	LYPLA1P3	-0.6765	0.6551	None
ENSG00000182224	CYB5D1	-1.0847	0.4585	None
ENSG00000100744	GSKIP	0.2196	0.523	None
ENSG00000243989	ACY1	-0.6601	0.6978	None
ENSG00000273366	Z83851.2	-1.0459	0.6506	None
ENSG00000213856	VDAC1P2	3.6446	0.1813	None
ENSG00000280120	AC073857.1	-1.2421	0.1019	None
ENSG00000281501	SEPSECS-AS1	0.9011	0.5285	None
ENSG00000171914	TLN2	-0.2227	0.5358	None
ENSG00000120727	PAIP2	0.6143	0.0162	None
ENSG00000174370	C11orf45	1.3873	0.0433	None
ENSG00000151498	ACAD8	0.112	0.7651	None
ENSG00000204839	MROH6	-1.1881	0.2108	None
ENSG00000285108	AC103718.1	1.7901	0.4838	None
ENSG00000157349	DDX19B	-0.3702	0.3086	None
ENSG00000109016	DHRS7B	0.2092	0.5913	None
ENSG00000055147	FAM114A2	0.1964	0.492	None
ENSG00000204520	MICA	0.5166	0.0259	None
ENSG00000232485	AC098820.1	0.9156	0.6131	None
ENSG00000175279	CENPS	-0.8267	0.1277	None
ENSG00000174136	RGMB	0.1985	0.4974	None
ENSG00000154678	PDE1C	-4.2249	0.012	down
ENSG00000225217	HSPA7	-1.2258	0.3876	None
ENSG00000255243	AC099687.1	-0.071	0.9647	None
ENSG00000175352	NRIP3	0.1727	0.7227	None
ENSG00000149596	JPH2	-0.0528	0.9882	None
ENSG00000143553	SNAPIN	-0.1122	0.7436	None
ENSG00000107938	EDRF1	-0.4035	0.2169	None
ENSG00000206535	LNP1	-0.4118	0.6455	None
ENSG00000272690	LINC02018	0.7372	0.7506	None
ENSG00000225544	AC245452.2	-0.049	0.9787	None
ENSG00000169203	NPIPB12	-0.959	0.4372	None
ENSG00000140563	MCTP2	1.8042	0.071	None
ENSG00000171475	WIPF2	0.0556	0.9065	None
ENSG00000071082	RPL31	0.1835	0.6196	None
ENSG00000240036	AC104563.1	-0.3638	0.5237	None
ENSG00000187193	MT1X	0.7741	0.2303	None
ENSG00000264808	AC068025.1	-1.2667	0.6273	None
ENSG00000269113	TRABD2B	0.806	0.143	None
ENSG00000151835	SACS	0.1704	0.7559	None
ENSG00000158445	KCNB1	0.8693	0.7506	None
ENSG00000279307	AC012065.5	0.0096	0.995	None
ENSG00000168806	LCMT2	-0.5633	0.0256	None
ENSG00000157617	C2CD2	0.3679	0.1167	None
ENSG00000198711	SSBP3-AS1	-1.5783	0.5617	None
ENSG00000140577	CRTC3	-0.5533	0.1067	None
ENSG00000060762	MPC1	0.363	0.3071	None
ENSG00000177738	AC025171.1	-0.0516	0.9273	None
ENSG00000185963	BICD2	-0.277	0.3117	None
ENSG00000180855	ZNF443	0.1528	0.9173	None
ENSG00000065491	TBC1D22B	-0.0998	0.8263	None
ENSG00000038002	AGA	0.4591	0.2796	None
ENSG00000133895	MEN1	-0.4608	0.0363	None
ENSG00000104763	ASAH1	0.6939	0.0024	None
ENSG00000082701	GSK3B	0.1172	0.7474	None
ENSG00000000457	SCYL3	0.0804	0.9015	None
ENSG00000148541	FAM13C	0.6085	0.8667	None
ENSG00000155975	VPS37A	-0.0572	0.8699	None
ENSG00000205763	RP9P	-0.2564	0.5905	None
ENSG00000129347	KRI1	-0.6162	0.003	None
ENSG00000123485	HJURP	-1.9319	0	None
ENSG00000279688	AQP7P3	-0.7685	0.7366	None
ENSG00000232909	AL157823.2	1.738	0.4074	None
ENSG00000236423	LINC01134	0.339	0.8696	None
ENSG00000188868	ZNF563	0.6766	0.4928	None
ENSG00000255624	AC073585.1	-0.7302	0.4458	None
ENSG00000092964	DPYSL2	0.5192	0.0097	None
ENSG00000159346	ADIPOR1	0.0634	0.8388	None
ENSG00000146083	RNF44	0.4653	0.2342	None
ENSG00000026950	BTN3A1	0.4007	0.3123	None
ENSG00000281181	FP236383.3	-1.9284	0.2025	None
ENSG00000175806	MSRA	-0.0242	0.9604	None
ENSG00000165288	BRWD3	-0.0856	0.8863	None
ENSG00000132792	CTNNBL1	-0.2827	0.2744	None
ENSG00000221944	TIGD1	-0.5806	0.4108	None
ENSG00000106638	TBL2	-0.1303	0.6406	None
ENSG00000166199	ALKBH3	-0.4495	0.1221	None
ENSG00000260743	AC007823.1	-1.2275	0.6456	None
ENSG00000166946	CCNDBP1	0.6114	0.0018	None
ENSG00000187583	PLEKHN1	1.8703	0.0021	None
ENSG00000265666	RARA-AS1	1.8838	0.2496	None
ENSG00000175318	GRAMD2A	0.7615	0.7673	None
ENSG00000144579	CTDSP1	-0.2528	0.2658	None
ENSG00000244459	AC147067.1	3.4676	2e-4	up
ENSG00000248587	GDNF-AS1	2.6536	0.3297	None
ENSG00000272430	AL356056.3	-0.3648	0.8635	None
ENSG00000154639	CXADR	1.472	0.3056	None
ENSG00000109084	TMEM97	-1.4628	0	None
ENSG00000244306	AL589743.1	1.0644	0.1665	None
ENSG00000142534	RPS11	0.1065	0.776	None
ENSG00000258667	HIF1A-AS2	2.2395	0.2052	None
ENSG00000260101	AC008074.3	0.2749	0.9333	None
ENSG00000155363	MOV10	0.3766	0.1051	None
ENSG00000101003	GINS1	-1.979	0	None
ENSG00000233461	AL445524.1	0.9281	0.0331	None
ENSG00000214940	NPIPA8	-0.6384	0.5857	None
ENSG00000269028	MTRNR2L12	1.6258	0.0239	None
ENSG00000242114	MTFP1	-0.9043	0.2909	None
ENSG00000238363	SNORA13	-1.0711	0.6089	None
ENSG00000079308	TNS1	0.2434	0.6003	None
ENSG00000122687	MRM2	-0.3946	0.1246	None
ENSG00000183475	ASB7	-0.033	0.9464	None
ENSG00000230124	ACBD6	-0.157	0.6836	None
ENSG00000176920	FUT2	2.0771	0.4074	None
ENSG00000048828	FAM120A	-0.0063	0.9853	None
ENSG00000181751	C5orf30	-0.1278	0.7615	None
ENSG00000213096	ZNF254	-0.6061	0.4063	None
ENSG00000152234	ATP5F1A	0.2243	0.4503	None
ENSG00000119707	RBM25	-0.1783	0.5994	None
ENSG00000112218	GPR63	-1.0103	0.0846	None
ENSG00000135916	ITM2C	-0.1566	0.6741	None
ENSG00000228847	ATP5MC2P4	0.0689	0.9674	None
ENSG00000254929	AL591684.2	-0.7795	0.6339	None
ENSG00000124766	SOX4	0.1668	0.7599	None
ENSG00000197620	CXorf40A	0.0405	0.9345	None
ENSG00000167861	HID1	0.4918	0.873	None
ENSG00000187122	SLIT1	1.9124	0.3903	None
ENSG00000226054	MEMO1P1	-0.7614	0.435	None
ENSG00000090857	PDPR	-0.2895	0.4943	None
ENSG00000250038	AC109588.1	0.6469	0.4811	None
ENSG00000231007	CDC20P1	-2.6417	0	down
ENSG00000185641	AC034236.1	0.1577	0.7913	None
ENSG00000248187	AC078850.1	0.8708	0.0145	None
ENSG00000089486	CDIP1	0.8949	0.001	None
ENSG00000145217	SLC26A1	0.7785	0.2252	None
ENSG00000139370	SLC15A4	0.4596	0.0394	None
ENSG00000196505	GDAP2	-0.0963	0.8246	None
ENSG00000186470	BTN3A2	0.2312	0.446	None
ENSG00000122644	ARL4A	-0.2966	0.4343	None
ENSG00000136527	TRA2B	-0.6905	1e-4	None
ENSG00000136938	ANP32B	-0.7537	7e-4	None
ENSG00000106477	CEP41	-0.4423	0.1222	None
ENSG00000149968	MMP3	-2.9167	0.0063	down
ENSG00000196787	HIST1H2AG	0.2557	0.8161	None
ENSG00000006704	GTF2IRD1	-0.5392	0.4557	None
ENSG00000267279	AC090409.1	1.1785	0.0011	None
ENSG00000164053	ATRIP	-0.8401	1e-4	None
ENSG00000130159	ECSIT	-0.6089	0.0333	None
ENSG00000005812	FBXL3	-0.1713	0.5749	None
ENSG00000111269	CREBL2	0.5836	0.0144	None
ENSG00000213445	SIPA1	0.2034	0.5435	None
ENSG00000124549	BTN2A3P	0.7577	0.2029	None
ENSG00000172869	DMXL1	0.0412	0.9523	None
ENSG00000140025	EFCAB11	-0.5985	0.3117	None
ENSG00000110660	SLC35F2	0.2024	0.527	None
ENSG00000091536	MYO15A	2.0873	0.2722	None
ENSG00000204620	AC115618.1	-0.6182	0.7343	None
ENSG00000157456	CCNB2	-2.3319	0	down
ENSG00000062650	WAPL	-0.4173	0.1917	None
ENSG00000184840	TMED9	0.6076	0.0093	None
ENSG00000183298	RPSAP19	0.0979	0.8955	None
ENSG00000267317	AC027307.2	2.4264	0	up
ENSG00000177076	ACER2	-1.0246	0.3037	None
ENSG00000129657	SEC14L1	0.1116	0.7509	None
ENSG00000153898	MCOLN2	0.1864	0.9568	None
ENSG00000235545	AC103923.1	2.2463	0.2789	None
ENSG00000107551	RASSF4	0.7406	0.1825	None
ENSG00000268189	AC005785.1	1.3398	0.554	None
ENSG00000224888	AC138028.2	0.4281	0.8109	None
ENSG00000235618	FAM21EP	2.2094	0.1476	None
ENSG00000159199	ATP5MC1	0.2539	0.4315	None
ENSG00000138081	FBXO11	-0.5523	0.0968	None
ENSG00000158486	DNAH3	1.7115	0.3742	None
ENSG00000101096	NFATC2	-0.6244	0.5958	None
ENSG00000107643	MAPK8	-0.9954	1e-4	None
ENSG00000266501	AC025198.1	-0.5014	0.6842	None
ENSG00000196420	S100A5	0.8784	0.4106	None
ENSG00000196911	KPNA5	-0.3465	0.5087	None
ENSG00000105127	AKAP8	-0.3926	0.0628	None
ENSG00000266338	NBPF15	0.0395	0.9326	None
ENSG00000183010	PYCR1	1.2678	0	None
ENSG00000117069	ST6GALNAC5	0.7473	0.8162	None
ENSG00000120729	MYOT	-0.3668	0.74	None
ENSG00000221988	PPT2	0.5929	0.088	None
ENSG00000134146	DPH6	-0.9085	0.0025	None
ENSG00000269821	KCNQ1OT1	0.6285	0.444	None
ENSG00000260219	AC106782.2	-1.1822	0.4198	None
ENSG00000223901	AP001469.1	1.5224	0.3945	None
ENSG00000171033	PKIA	-1.4125	0	None
ENSG00000135940	COX5B	0.73740000000000006	0.0065	None
ENSG00000234500	AC008267.3	1.0487	0.4753	None
ENSG00000214653	HNRNPA3P3	0.2642	0.9277	None
ENSG00000237595	AL161937.2	1.9883	0.3372	None
ENSG00000103154	NECAB2	2.6978	0.0823	None
ENSG00000044446	PHKA2	-0.0352	0.9479	None
ENSG00000141570	CBX8	0.4596	0.4175	None
ENSG00000267023	LRRC37A16P	-0.0616	0.9679	None
ENSG00000113070	HBEGF	-0.3416	0.3597	None
ENSG00000145757	SPATA9	0.4895	0.873	None
ENSG00000087206	UIMC1	-0.5952	0.0057	None
ENSG00000136213	CHST12	0.3023	0.2705	None
ENSG00000154229	PRKCA	0.1557	0.6485	None
ENSG00000275966	AC110285.6	-0.3341	0.8631	None
ENSG00000187630	DHRS4L2	0.0469	0.9369	None
ENSG00000139974	SLC38A6	0.5174	0.2336	None
ENSG00000128915	ICE2	-0.4431	0.1134	None
ENSG00000234648	AL162151.2	-0.136	0.9565	None
ENSG00000261064	LINC02256	-0.3643	0.871	None
ENSG00000130558	OLFM1	-0.2858	0.5888	None
ENSG00000253731	PCDHGA6	1.979	0.003	None
ENSG00000147419	CCDC25	0.0813	0.7949	None
ENSG00000117586	TNFSF4	0.2692	0.745	None
ENSG00000165555	NOXRED1	-0.0266	0.9935	None
ENSG00000170545	SMAGP	-0.1058	0.8	None
